,t,Reproduction S,Death S,Death I,Dispersal I,Dispersal S,Extinction,Infection,Recovery
1001,8.888839496708483,10560.0,8136.897000000001,736.2,368.1,352.00000000000006,2.0000000000000004,12104.380000000001,11043.0
1002,8.895855649022913,10581.0,8166.474000000001,737.1,368.55,352.7,2.0000000000000004,12174.28,11056.5
1003,8.902830711618556,10623.0,8200.381500000001,735.9,367.95,354.0999999999999,2.0000000000000004,12224.865000000002,11038.5
1004,8.90980319918059,10687.5,8269.050000000001,735.2,367.6,356.24999999999994,2.0000000000000004,12311.875,11028.0
1005,8.916754151249714,10677.0,8262.786,737.2000000000002,368.6000000000001,355.9,2.0000000000000004,12335.140000000003,11058.0
1006,8.92367992771501,10684.5,8273.526,737.8000000000002,368.9000000000001,356.15,2.0000000000000004,12351.035000000002,11067.0
1007,8.930597520958681,10671.0,8245.089000000002,737.9,368.95,355.7,2.0000000000000004,12342.810000000001,11068.5
1008,8.937522253409403,10641.0,8217.441,740.3000000000002,370.1500000000001,354.70000000000005,2.0000000000000004,12322.669999999998,11104.5
1009,8.94444016906511,10653.0,8231.799,741.4,370.7,355.1000000000001,2.0000000000000004,12381.27,11121.0
1010,8.951324690263741,10647.0,8232.400500000002,742.5999999999999,371.29999999999995,354.9,2.0000000000000004,12380.765,11139.0
1011,8.958201402716323,10641.0,8224.558500000001,742.4,371.2,354.70000000000005,2.0000000000000004,12376.845,11136.0
1012,8.96507821201325,10650.0,8240.16,742.7999999999998,371.3999999999999,355.00000000000006,2.0000000000000004,12375.649999999998,11142.0
1013,8.97195703253682,10612.5,8189.694,743.6999999999999,371.84999999999997,353.75,2.0000000000000004,12341.125,11155.5
1014,8.978844155242733,10669.5,8251.320000000002,742.9000000000001,371.45000000000005,355.65000000000003,2.0000000000000004,12427.235,11143.5
1015,8.985706386212984,10678.5,8264.541000000001,743.8000000000001,371.90000000000003,355.95,2.0000000000000004,12464.845000000001,11157.0
1016,8.99254660159149,10654.5,8231.88,744.6,372.3,355.15,2.0000000000000004,12443.075,11169.0
1017,8.999391985513489,10725.0,8294.835,742.3,371.15,357.49999999999994,2.0000000000000004,12511.630000000003,11134.5
1018,9.006240844538336,10779.0,8345.954999999998,740.0999999999999,370.04999999999995,359.3,2.0000000000000004,12552.869999999999,11101.5
1019,9.013097810139193,10839.0,8406.338999999998,738.6,369.3,361.3,2.0000000000000004,12632.14,11079.0
1020,9.019939634937725,10842.0,8399.544000000002,737.8,368.9,361.40000000000003,2.0000000000000004,12652.479999999996,11067.0
1021,9.026776462185794,10887.0,8447.844000000001,737.2,368.6,362.9,2.0000000000000004,12701.759999999997,11058.0
1022,9.033606726393076,10920.0,8488.143,737.7000000000002,368.8500000000001,363.99999999999994,2.0000000000000004,12725.980000000001,11065.5
1023,9.040436728228913,10933.5,8511.0315,738.8000000000001,369.40000000000003,364.45,2.0000000000000004,12755.009999999998,11082.0
1024,9.047250326207092,10947.0,8530.825499999999,738.8000000000002,369.4000000000001,364.9,2.0000000000000004,12741.585000000003,11082.0
1025,9.054076601239741,9895.5,7654.478999999999,726.7,363.35,329.84999999999997,2.0000000000000004,12412.265,10900.5
1026,9.06035832765996,9856.5,7622.5965,730.1,365.05,328.55,2.0000000000000004,12378.43,10951.5
1027,9.066632033348974,9859.5,7623.762000000001,730.4,365.2,328.65000000000003,2.0000000000000004,12383.065000000002,10956.0
1028,9.072905911157184,9885.0,7655.2905,730.9000000000001,365.45000000000005,329.5,2.0000000000000004,12440.965,10963.5
1029,9.079157360554772,9921.0,7688.852999999999,730.1000000000001,365.05000000000007,330.70000000000005,2.0000000000000004,12469.730000000001,10951.5
1030,9.085415236088762,9924.0,7701.1875,731.0,365.5,330.79999999999995,2.0000000000000004,12470.725,10965.0
1031,9.09166883260366,9958.5,7746.573000000001,731.7000000000002,365.8500000000001,331.95000000000005,2.0000000000000004,12522.715000000002,10975.5
1032,9.097906419174278,9931.5,7724.6535,733.9,366.95,331.05,2.0000000000000004,12501.349999999999,11008.5
1033,9.104137153377666,9918.0,7710.621,735.0000000000001,367.50000000000006,330.6000000000001,2.0000000000000004,12486.999999999998,11025.0
1034,9.110368409034063,9915.0,7697.938499999999,734.8000000000002,367.4000000000001,330.5,2.0000000000000004,12468.085000000001,11022.0
1035,9.116614674009211,9949.5,7727.391000000001,733.5,366.75,331.65000000000003,2.0000000000000004,12499.455,11002.5
1036,9.122866443698168,9945.0,7725.8085,734.1,367.05,331.5,2.0000000000000004,12493.665,11011.5
1037,9.129117166427477,9936.0,7713.099,734.2,367.1,331.2,2.0000000000000004,12505.659999999998,11013.0
1038,9.13535753344063,9948.0,7730.878500000001,734.5000000000001,367.25000000000006,331.6000000000001,2.0000000000000004,12514.525000000001,11017.5
1039,9.141596594291725,9906.0,7687.6185000000005,736.6000000000001,368.30000000000007,330.2,2.0000000000000004,12477.265,11049.0
1040,9.147832733578134,9901.5,7676.226000000001,736.7,368.35,330.04999999999995,2.0000000000000004,12467.695,11050.5
1041,9.154075834138187,9973.5,7742.453999999998,734.1,367.05,332.4500000000001,2.0000000000000004,12523.965000000002,11011.5
1042,9.16033302855882,9988.5,7752.635999999999,733.7,366.85,332.9500000000001,2.0000000000000004,12545.045,11005.5
1043,9.166589764134105,9987.0,7759.371,735.3000000000002,367.6500000000001,332.9,2.0000000000000004,12567.470000000001,11029.5
1044,9.172827618086009,10003.5,7774.92,734.2000000000002,367.1000000000001,333.44999999999993,2.0000000000000004,12558.695,11013.0
1045,9.179081155212204,10042.5,7804.866000000001,733.3,366.65,334.75000000000006,2.0000000000000004,12562.345,10999.5
